number_of_patches,max_patch,second_max,total_patch_area,data_set_name,region,subregion,threshold,year,regsub,mean_max_patch,prop_max_patch,prop_second_max,delta_max_patch,delta_prop_max_patch,delta_year_patch,delta_year_prop_patch
24993,1167162.9927684767,40649.52128520573,1474877.8819578807,oceania_OC_4_40_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,OC,4,40,2014,OC4,1234006.1574917797,0.7913624626461164,0.027561279331983768,-66843.16472330294,-0.04532115203637709,-47631.195869718445,-0.009566033293418652
30998,984485.4553642947,23033.932398627785,1273583.128341902,oceania_OC_4_40_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,OC,4,40,2015,OC4,1234006.1574917797,0.773004473328735,0.018085927715308245,-249520.70212748495,-0.1959202321189194,-182677.53740418202,-0.018357989317381418
1666,870112.6085935159,151.49686128970237,872670.2834882514,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,OC,5,10,2000,OC5,864535.430090909,0.9970691394640919,1.736014897678614e-4,5577.1785026069265,0.006390934363335647,NA,NA
3079,843429.6412186314,143.63067810735242,847281.1575768042,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,OC,5,10,2001,OC5,864535.430090909,0.9954542641203211,1.6951949990028266e-4,-21105.788872277597,-0.024910017983451264,-26682.967374884523,-0.0016148753437708052
2427,854184.1703287235,205.39478309450755,858328.192165229,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,OC,5,10,2002,OC5,864535.430090909,0.9951719844759477,2.392963262413369e-4,-10351.25976218551,-0.01205979234594788,10754.529110092088,-2.822796443734399e-4
1827,865270.8271747193,154.70160258621507,867920.8568868177,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,OC,5,10,2003,OC5,864535.430090909,0.9969466919811054,1.7824390479694293e-4,735.3970838102978,8.473089199032788e-4,11086.656845995807,0.0017747075051577355
2297,859689.9158769011,195.78055920515357,863732.2600122753,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,OC,5,10,2004,OC5,864535.430090909,0.9953199106684788,2.2666811032665508e-4,-4845.514214007882,-0.005609972486079215,-5580.91129781818,-0.0016267813126266129
1185,879440.1538070744,69.92162828755482,881265.6909856154,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,OC,5,10,2005,OC5,864535.430090909,0.9979285053336193,7.934227895489027e-5,14904.723716165405,0.01691286052393102,19750.237930173287,0.002608594665140518
1938,859943.6731195613,242.97765829925305,862864.9404813917,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,5,10,2006,OC5,864535.430090909,0.9966144558380126,2.8159407909619783e-4,-4591.756971347728,-0.005321524558392638,-19496.480687513133,-0.0013140494956067617
1454,870433.0827231659,88.5673958309028,871954.7521587738,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,5,10,2007,OC5,864535.430090909,0.9982548756895462,1.0157338510011996e-4,5897.652632256853,0.006763714077657728,10489.409603604581,0.0016404198515336255
2395,848135.9494826182,520.9161307422835,851307.4780056946,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,5,10,2008,OC5,864535.430090909,0.9962745205404444,6.119012744520951e-4,-16399.48060829076,-0.019263874724451863,-22297.133240547613,-0.0019803551491017757
1728,865376.8749776222,148.87480022891882,868016.1251053595,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,OC,5,10,2009,OC5,864535.430090909,0.9969594457390789,1.7151156058402539e-4,841.4448867131723,9.693885428810877e-4,17240.925495003932,6.849251986345006e-4
1906,869756.8823096033,69.92162828755495,871813.7435417287,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,OC,5,10,2010,OC5,864535.430090909,0.997640710246469,8.020248453930023e-5,5221.452218694263,0.005989183191219493,4380.007331981091,6.812645073901447e-4
993,883062.3854924891,69.92162828755495,884346.9040721551,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,OC,5,10,2011,OC5,864535.430090909,0.998547494683646,7.906583713425874e-5,18526.955401580082,0.020949873082914575,13305.50318288582,9.067844371769551e-4
1211,879699.1551718577,70.50430852328456,881076.0285688867,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,OC,5,10,2012,OC5,864535.430090909,0.9984372819684296,8.002068633941073e-5,15163.725080948672,0.01721046151440392,-3363.23032063141,-1.1021271521638454e-4
2284,854462.1088019349,94.97687842392864,857427.6598616808,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,OC,5,10,2013,OC5,864535.430090909,0.9965413396388164,1.1076955277982308e-4,-10073.32128897414,-0.011748304563208465,-25237.046369922813,-0.0018959423296132094
1796,865668.215095487,151.20552117183732,868814.9797085449,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,OC,5,10,2014,OC5,864535.430090909,0.9963780958126279,1.7403650340209505e-4,1132.7850045779487,0.001303827663005944,11206.10629355209,-1.632438261884861e-4
1755,863901.2372806382,79.53585217709374,866587.6845074698,oceania_OC_5_10_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,OC,5,10,2015,OC5,864535.430090909,0.9968999706840301,9.178050138376754e-5,-634.1928102708189,-7.318276287658832e-4,-1766.9778148487676,5.218748714022059e-4
3640,818234.2564855649,2109.8851335769705,826648.1590895004,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,OC,5,15,2000,OC5,794426.7068214151,0.9898216641367678,0.0025523375457593383,23807.54966414976,0.02880010002123786,NA,NA
5540,783326.4662432387,344.36401931620804,792732.673288622,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,OC,5,15,2001,OC5,794426.7068214151,0.9881344526820598,4.3440119339048646e-4,-11100.240578176454,-0.01400250166569711,-34907.79024232621,-0.0016872114547079597
3623,812448.2417440375,977.7374355534291,823214.7157997219,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,OC,5,15,2002,OC5,794426.7068214151,0.9869214266350606,0.0011877064595518002,18021.534922622377,0.021891657883101785,29121.77550079883,-0.0012130260469992438
4017,765449.8366110525,53766.52741183315,826211.7315929376,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,OC,5,15,2003,OC5,794426.7068214151,0.9264572352843066,0.0650759670383416,-28976.8702103626,-0.03507196654602706,-46998.405132984975,-0.06046419135075398
3949,811933.152416383,139.55191645724486,819334.0654305029,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,OC,5,15,2004,OC5,794426.7068214151,0.9909671606169198,1.7032358636757044e-4,17506.445594967925,0.02136667610148677,46483.31580533052,0.06450992533261324
2881,836292.0996710601,239.4815768848753,840677.3511251612,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,OC,5,15,2005,OC5,794426.7068214151,0.9947836688496106,2.848674066981269e-4,41865.392849644995,0.049799596472549695,24358.94725467707,0.003816508232690752
3469,759269.3473506685,57250.0812011427,824206.1462215564,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,5,15,2006,OC5,794426.7068214151,0.921212916005807,0.06946087633973212,-35157.359470746596,-0.04265602681067108,-77022.75232039159,-0.07357075284380354
3174,823346.4015337372,483.9159357734525,829322.9527116158,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,5,15,2007,OC5,794426.7068214151,0.9927934574120525,5.835072262153182e-4,28919.69471232209,0.03487145100441765,64077.054183068685,0.07158054140624548
5261,787122.9193191337,398.26194112119776,794534.6119176145,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,5,15,2008,OC5,794426.7068214151,0.9906716554731423,5.012518462348543e-4,-7303.787502281368,-0.009192535344248413,-36223.48221460346,-0.002121801938910206
4195,758798.5417201987,54320.656316012035,821359.753270017,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,OC,5,15,2009,OC5,794426.7068214151,0.9238321438313137,0.06613503534809119,-35628.16510121641,-0.04337705245402238,-28324.37759893504,-0.06683951164182855
3672,825657.60268876,92.93749759887511,829725.8760946243,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,OC,5,15,2010,OC5,794426.7068214151,0.9950968464126816,1.120098821508566e-4,31230.895867344923,0.03764001674184651,66859.06096856133,0.07126470258136786
3049,842438.2107975375,210.34756509839445,846666.4299281095,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,OC,5,15,2011,OC5,794426.7068214151,0.9950060390005884,2.484420754892279e-4,48011.50397612236,0.05670651661504876,16780.608108777436,-9.080741209321896e-5
3411,834059.2690077454,189.37107661212798,840191.1044684463,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,OC,5,15,2012,OC5,794426.7068214151,0.9927018562466449,2.253904803383215e-4,39632.562186330324,0.04717089002198396,-8378.941789792036,-0.0023041827539435067
4303,746884.1876001174,62876.73289746581,818821.5981631787,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,OC,5,15,2013,OC5,794426.7068214151,0.9121451965551045,0.0767892945649138,-47542.5192212977,-0.05806212162447527,-87175.08140762802,-0.08055665969154036
4528,751203.3048474633,58103.99908660446,817835.4118642064,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,OC,5,15,2014,OC5,794426.7068214151,0.918526263291951,0.07104607876315835,-43223.40197395184,-0.05285097875063481,4319.117247345857,0.0063810667368464635
3875,754363.4711059439,64884.06630955447,826025.8565977411,oceania_OC_5_15_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,OC,5,15,2015,OC5,794426.7068214151,0.9132443797982761,0.07854967951826691,-40063.23571547121,-0.048501188425850016,3160.1662584806327,-0.005281883493674866
4775,736659.6061636531,35452.30492261542,790785.9386210494,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,OC,5,20,2000,OC5,721115.0085048791,0.9315537494865168,0.04483173409031041,15544.597658774,0.019657149804509978,NA,NA
6266,698222.5217335124,38023.38146277238,749513.5321638484,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,OC,5,20,2001,OC5,721115.0085048791,0.9315675992103055,0.05073074711939987,-22892.486771366675,-0.030543126693491417,-38437.084430140676,1.3849723788705859e-5
5195,660242.5499477071,76498.92278840202,786403.0178871824,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,OC,5,20,2002,OC5,721115.0085048791,0.8395727571361198,0.09727699544430865,-60872.45855717198,-0.07740618636067437,-37979.971785805305,-0.09199484207418573
5484,736182.973730825,43967.302547450214,790218.1167313295,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,OC,5,20,2003,OC5,721115.0085048791,0.9316199643409642,0.05563945145843688,15067.965225945925,0.01906810905357788,75940.4237831179,0.09204720720484438
4706,735300.5045138124,42664.13820024091,787180.8960025888,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,OC,5,20,2004,OC5,721115.0085048791,0.9340934316975525,0.05419864533920371,14185.496008933289,0.018020630430653436,-882.4692170126364,0.002473467356588377
4106,749554.902460584,45160.63167022448,803430.3910764987,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,OC,5,20,2005,OC5,721115.0085048791,0.9329431781342897,0.05620976275208453,28439.893955704872,0.03539808086870959,14254.397946771584,-0.0011502535632628152
4765,732449.7414605052,44133.07507451529,789155.0166412407,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,5,20,2006,OC5,721115.0085048791,0.9281443138737412,0.05592446875944871,11334.732955626096,0.014363126022905334,-17105.161000078777,-0.004798864260548541
4597,731057.718377347,47723.84202719909,789693.9958592905,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,5,20,2007,OC5,721115.0085048791,0.9257481026962354,0.06043333528865102,9942.709872467909,0.012590585625067263,-1392.0230831581866,-0.0023962111775057693
6091,682160.0670152707,49995.71226630889,743035.2933030053,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,5,20,2008,OC5,721115.0085048791,0.918072227744221,0.0672857840225376,-38954.941489608376,-0.05242677143429146,-48897.651362076285,-0.007675874952014383
4980,732524.3245306786,46761.83695800948,788440.3593321183,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,OC,5,20,2009,OC5,721115.0085048791,0.9290801972024799,0.0593092887807279,11409.31602579949,0.014470740736134097,50364.257515407866,0.011007969458258882
5192,722998.6680369719,56814.81906505276,788533.8795099542,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,OC,5,20,2010,OC5,721115.0085048791,0.9168897961445739,0.07205120863083417,1883.659532092861,0.002388812429040447,-9525.656493706629,-0.01219040105790603
5292,737003.6788428513,53350.202383404416,798761.6656877163,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,OC,5,20,2011,OC5,721115.0085048791,0.9226828358222565,0.06679114018005741,15888.670337972231,0.019891628530135375,14005.01080587937,0.005793039677682632
4651,738799.49932937,52476.182029809985,800084.9325030582,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,OC,5,20,2012,OC5,721115.0085048791,0.9234013406777236,0.06558826431793777,17684.490824490902,0.02210326692338167,1795.8204865186708,7.185048554670947e-4
5341,721828.6461236257,53267.17044981286,785513.5565080484,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,OC,5,20,2013,OC5,721115.0085048791,0.9189257653712177,0.06781190471951719,713.6376187466085,9.084981574589751e-4,-16970.853205744294,-0.004475575306505886
6398,708583.7416852557,46718.718620565494,767656.7380038784,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,OC,5,20,2014,OC5,721115.0085048791,0.9230476417464543,0.060858866089089754,-12531.266819623415,-0.016324049798883033,-13244.904438370024,0.004121876375236533
5718,714270.9921260957,53299.50920289595,783085.2366256465,oceania_OC_5_20_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,OC,5,20,2015,OC5,721115.0085048791,0.9121241963440981,0.06806348365417564,-6844.016378783388,-0.008739810251403279,5687.250440840027,-0.010923445402356124
5778,712065.5474338591,25230.928227446333,758756.8800833455,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,OC,5,25,2000,OC5,683484.298894718,0.9384633815190478,0.03325298114552167,28581.24853914103,0.03766851977144712,NA,NA
6584,672293.2512435443,15824.138501827276,717604.214414587,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,OC,5,25,2001,OC5,683484.298894718,0.9368580029759066,0.022051345552278313,-11191.04765117378,-0.015595013834057961,-39772.29619031481,-0.0016053785431412448
6168,632087.732297395,73966.59448392336,750407.9463250174,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,OC,5,25,2002,OC5,683484.298894718,0.8423254782854133,0.09856851176238328,-51396.56659732305,-0.06849150098826662,-40205.51894614927,-0.09453252469049334
6194,706336.0526759287,34267.42466325916,757725.2447259849,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,OC,5,25,2003,OC5,683484.298894718,0.9321796490116414,0.04522407680326296,22851.75378121063,0.030158364051173298,74248.32037853368,0.08985417072622814
5098,640183.7828333087,74754.08682257847,761621.0447820731,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,OC,5,25,2004,OC5,683484.298894718,0.840554219476023,0.09815128840612364,-43300.51606140938,-0.05685309821474168,-66152.26984262001,-0.09162542953561836
5034,721666.9523582107,33358.44349552094,770498.1781734138,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,OC,5,25,2005,OC5,683484.298894718,0.9366238270271252,0.04329464292128807,38182.653463492636,0.049555799799566785,81483.16952490201,0.09606960755110217
5861,705197.4954953128,27881.83195989822,754835.4420968837,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,5,25,2006,OC5,683484.298894718,0.9342400424870355,0.03693762958777387,21713.19660059479,0.028765470445156822,-16469.456862897845,-0.002383784540089695
5693,703708.4561529058,39043.65455553488,756518.222617671,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,5,25,2007,OC5,683484.298894718,0.9301936623786335,0.051609668330840394,20224.15725818777,0.0267332056962343,-1489.0393424070207,-0.00404638010840197
6892,653468.6008678261,41166.3586542979,708118.4715170254,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,5,25,2008,OC5,683484.298894718,0.9228238312550708,0.05813484651248521,-30015.698026891914,-0.04238796082043772,-50239.855285079684,-0.007369831123562709
5189,705321.3150454055,35882.32293658381,757616.5748620214,oceania_OC_5_25_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,OC,5,25,2009,OC5,683484.298894718,0.9309739760826379,0.0473621144615517,21837.016150687472,0.028823308353126346,51852.714177579386,0.00815014482756704
